# Wavelength in nm, Data in electron
wavelength data
347.4130728937134 0.0
347.4149335915742 0.0
347.41679429940075 0.0
347.418655017193 0.0
347.4205157449509 0.0
347.4223764826747 0.0
347.4242372303643 0.0
347.4260979880198 0.0
347.4279587556413 0.0
347.42981953322885 0.0
347.4316803207825 0.0
347.4335411183022 0.0
347.43540192578814 0.0
347.4372627432403 0.0
347.43912357065875 0.0
347.4409844080435 0.0
347.44284525539473 0.0
347.44470611271237 0.0
347.4465669799965 0.0
347.44842785724717 0.0
347.45028874446444 0.0
347.45214964164836 0.0
347.4540105487991 0.0
347.4558714659165 0.0
347.4577323930008 0.0
347.459593330052 0.0
347.46145427707 0.0
347.4633152340551 0.0
347.4651762010071 0.0
347.46703717792633 0.0
347.46889816481263 0.0
347.4707591616662 0.0
347.47262016848697 0.0
347.474481185275 0.0
347.4763422120305 0.0
347.4782032487533 0.0
347.48006429544364 0.0
347.4819253521014 0.0
347.4837864187268 0.0
347.4856474953199 0.0
347.48750858188055 0.0
347.48936967840893 0.0
347.49123078490516 0.0
347.4930919013692 0.0
347.49495302780116 0.0
347.496814164201 0.0
347.4986753105689 0.0
347.50053646690486 0.0
347.50239763320883 0.0
347.50425880948103 0.0
347.5061199957214 0.0
347.50798119193007 0.0
347.509842398107 0.0
347.51170361425244 0.0
347.51356484036614 0.0
347.5154260764485 0.0
347.5172873224992 0.0
347.5191485785186 0.0
347.5210098445066 0.0
347.52287112046326 0.0
347.52473240638875 0.0
347.5265937022829 0.0
347.52845500814607 0.0
347.530316323978 0.0
347.53217764977904 0.0
347.534038985549 0.0
347.53590033128796 0.0
347.53776168699613 0.0
347.5396230526734 0.0
347.54148442831996 0.0
347.54334581393584 0.0
347.5452072095209 0.0
347.5470686150755 0.0
347.5489300305995 0.0
347.55079145609295 0.0
347.55265289155597 0.0
347.5545143369886 0.0
347.55637579239084 0.0
347.5582372577628 0.0
347.56009873310455 0.0
347.5619602184161 0.0
347.56382171369756 0.0
347.5656832189489 0.0
347.56754473417016 0.0
347.5694062593615 0.0
347.5712677945229 0.0
347.57312933965443 0.0
347.5749908947561 0.0
347.5768524598281 0.0
347.5787140348704 0.0
347.580575619883 0.0
347.582437214866 0.0
347.5842988198194 0.0
347.5861604347434 0.0
347.588022059638 0.0
347.5898836945031 0.0
347.59174533933884 0.0
347.59360699414543 0.0
347.5954686589227 0.0
347.5973303336708 0.0
347.59919201838983 0.0
347.60105371307975 0.0
347.6029154177407 0.0
347.6047771323727 0.0
347.6066388569757 0.0
347.6085005915499 0.0
347.61036233609536 0.0
347.61222409061196 0.0
347.61408585510003 0.0
347.6159476295593 0.0
347.6178094139901 0.0
347.61967120839233 0.0
347.62153301276606 0.0
347.6233948271113 0.0
347.6252566514283 0.0
347.62711848571695 0.0
347.62898032997725 0.0
347.6308421842094 0.0
347.6327040484134 0.0
347.6345659225893 0.0
347.6364278067371 0.0
347.6382897008569 0.0
347.6401516049488 0.0
347.64201351901283 0.0
347.643875443049 0.0
347.64573737705734 0.0
347.647599321038 0.0
347.649461274991 0.0
347.6513232389163 0.0
347.65318521281404 0.0
347.65504719668434 0.0
347.6569091905272 0.0
347.65877119434253 0.0
347.66063320813055 0.0
347.6624952318913 0.0
347.66435726562474 0.0
347.666219309331 0.0
347.6680813630101 0.0
347.66994342666214 0.0
347.6718055002871 0.0
347.67366758388516 0.0
347.6755296774563 0.0
347.6773917810005 0.0
347.6792538945179 0.0
347.6811160180085 0.0
347.6829781514724 0.0
347.68484029490963 0.0
347.68670244832026 0.0
347.68856461170435 0.0
347.69042678506196 0.0
347.69228896839303 0.0
347.6941511616978 0.0
347.6960133649761 0.0
347.6978755782283 0.0
347.69973780145415 0.0
347.70160003465384 0.0
347.7034622778274 0.0
347.7053245309748 0.0
347.7071867940963 0.0
347.7090490671918 0.0
347.71091135026137 0.0
347.71277364330507 0.0
347.71463594632297 0.0
347.7164982593151 0.0
347.71836058228155 0.0
347.7202229152224 0.0
347.72208525813755 0.0
347.72394761102726 0.0
347.7258099738914 0.0
347.7276723467302 0.0
347.72953472954356 0.0
347.7313971223316 0.0
347.7332595250943 0.0
347.7351219378318 0.0
347.7369843605442 0.0
347.73884679323146 0.0
347.7407092358937 0.0
347.74257168853086 0.0
347.74443415114314 0.0
347.7462966237304 0.0
347.7481591062929 0.0
347.75002159883064 0.0
347.7518841013436 0.0
347.7537466138319 0.0
347.7556091362955 0.0
347.7574716687346 0.0
347.7593342111491 0.0
347.7611967635392 0.0
347.7630593259048 0.0
347.7649218982461 0.0
347.7667844805631 0.0
347.7686470728558 0.0
347.7705096751243 0.0
347.7723722873686 0.0
347.77423490958887 0.0
347.7760975417851 0.0
347.7779601839573 0.0
347.7798228361056 0.0
347.78168549823 0.0
347.78354817033056 0.0
347.7854108524074 0.0
347.7872735444604 0.0
347.7891362464898 0.0
347.79099895849555 0.0
347.79286168047776 0.0
347.79472441243644 0.0
347.7965871543717 0.0
347.7984499062835 0.0
347.800312668172 0.0
347.8021754400372 0.0
347.8040382218792 0.0
347.8059010136979 0.0
347.8077638154935 0.0
347.8096266272661 0.0
347.8114894490156 0.0
347.81335228074204 0.0
347.8152151224457 0.0
347.8170779741264 0.0
347.81894083578436 0.0
347.82080370741954 0.0
347.822666589032 0.0
347.8245294806217 0.0
347.82639238218894 0.0
347.8282552937336 0.0
347.83011821525577 0.0
347.8319811467554 0.0
347.83384408823275 0.0
347.8357070396877 0.0
347.8375700011204 0.0
347.8394329725309 0.0
347.8412959539192 0.0
